"id","sport_key","sport_title","commence_time","home_team","away_team","bookmakers"
"4a9d845d96d09bab57be54d020230e3f","tennis_wta_french_open","WTA French Open","2024-06-06T13:00:00Z","Iga Swiatek","Coco Gauff","[{""key"":""betvictor"",""title"":""Bet Victor"",""markets"":[{""key"":""h2h"",""last_update"":""2024-06-05T21:38:08Z"",""outcomes"":[{""name"":""Coco Gauff"",""price"":5.5},{""name"":""Iga Swiatek"",""price"":1.15}]}]},{""key"":""grosvenor"",""title"":""Grosvenor"",""markets"":[{""key"":""h2h"",""last_update"":""2024-06-05T21:37:49Z"",""outcomes"":[{""name"":""Coco Gauff"",""price"":6.25},{""name"":""Iga Swiatek"",""price"":1.13}]}]},{""key"":""coral"",""title"":""Coral"",""markets"":[{""key"":""h2h"",""last_update"":""2024-06-05T21:38:02Z"",""outcomes"":[{""name"":""Coco Gauff"",""price"":5.5},{""name"":""Iga Swiatek"",""price"":1.13}]}]},{""key"":""ladbrokes_uk"",""title"":""Ladbrokes"",""markets"":[{""key"":""h2h"",""last_update"":""2024-06-05T21:38:02Z"",""outcomes"":[{""name"":""Coco Gauff"",""price"":5.5},{""name"":""Iga Swiatek"",""price"":1.13}]}]},{""key"":""mrgreen"",""title"":""Mr Green"",""markets"":[{""key"":""h2h"",""last_update"":""2024-06-05T21:37:49Z"",""outcomes"":[{""name"":""Coco Gauff"",""price"":6.1},{""name"":""Iga Swiatek"",""price"":1.12}]}]},{""key"":""leovegas"",""title"":""LeoVegas"",""markets"":[{""key"":""h2h"",""last_update"":""2024-06-05T21:39:33Z"",""outcomes"":[{""name"":""Coco Gauff"",""price"":6},{""name"":""Iga Swiatek"",""price"":1.11}]}]},{""key"":""casumo"",""title"":""Casumo"",""markets"":[{""key"":""h2h"",""last_update"":""2024-06-05T21:37:40Z"",""outcomes"":[{""name"":""Coco Gauff"",""price"":6.25},{""name"":""Iga Swiatek"",""price"":1.13}]}]},{""key"":""unibet_uk"",""title"":""Unibet"",""markets"":[{""key"":""h2h"",""last_update"":""2024-06-05T21:37:49Z"",""outcomes"":[{""name"":""Coco Gauff"",""price"":6.25},{""name"":""Iga Swiatek"",""price"":1.13}]}]},{""key"":""livescorebet"",""title"":""LiveScore Bet"",""markets"":[{""key"":""h2h"",""last_update"":""2024-06-05T21:37:52Z"",""outcomes"":[{""name"":""Coco Gauff"",""price"":6},{""name"":""Iga Swiatek"",""price"":1.12}]}]},{""key"":""matchbook"",""title"":""Matchbook"",""markets"":[{""key"":""h2h"",""last_update"":""2024-06-05T21:37:47Z"",""outcomes"":[{""name"":""Coco Gauff"",""price"":6.8},{""name"":""Iga Swiatek"",""price"":1.16}]},{""key"":""h2h_lay"",""last_update"":""2024-06-05T21:37:47Z"",""outcomes"":[{""name"":""Coco Gauff"",""price"":7},{""name"":""Iga Swiatek"",""price"":1.17}]}]},{""key"":""betway"",""title"":""Betway"",""markets"":[{""key"":""h2h"",""last_update"":""2024-06-05T21:39:20Z"",""outcomes"":[{""name"":""Coco Gauff"",""price"":5.5},{""name"":""Iga Swiatek"",""price"":1.15}]}]},{""key"":""virginbet"",""title"":""Virgin Bet"",""markets"":[{""key"":""h2h"",""last_update"":""2024-06-05T21:37:52Z"",""outcomes"":[{""name"":""Coco Gauff"",""price"":6},{""name"":""Iga Swiatek"",""price"":1.15}]}]},{""key"":""betfair_ex_uk"",""title"":""Betfair"",""markets"":[{""key"":""h2h"",""last_update"":""2024-06-05T21:39:31Z"",""outcomes"":[{""name"":""Coco Gauff"",""price"":6.8},{""name"":""Iga Swiatek"",""price"":1.16}]},{""key"":""h2h_lay"",""last_update"":""2024-06-05T21:39:31Z"",""outcomes"":[{""name"":""Coco Gauff"",""price"":7},{""name"":""Iga Swiatek"",""price"":1.17}]}]},{""key"":""paddypower"",""title"":""Paddy Power"",""markets"":[{""key"":""h2h"",""last_update"":""2024-06-05T21:38:09Z"",""outcomes"":[{""name"":""Coco Gauff"",""price"":5.5},{""name"":""Iga Swiatek"",""price"":1.12}]}]},{""key"":""boylesports"",""title"":""BoyleSports"",""markets"":[{""key"":""h2h"",""last_update"":""2024-06-05T21:35:49Z"",""outcomes"":[{""name"":""Coco Gauff"",""price"":6.5},{""name"":""Iga Swiatek"",""price"":1.1}]}]},{""key"":""sport888"",""title"":""888sport"",""markets"":[{""key"":""h2h"",""last_update"":""2024-06-05T21:39:03Z"",""outcomes"":[{""name"":""Coco Gauff"",""price"":6},{""name"":""Iga Swiatek"",""price"":1.12}]}]},{""key"":""williamhill"",""title"":""William Hill"",""markets"":[{""key"":""h2h"",""last_update"":""2024-06-05T21:29:45Z"",""outcomes"":[{""name"":""Coco Gauff"",""price"":6},{""name"":""Iga Swiatek"",""price"":1.12}]}]}]"
"8ccec411d2052419a6c1149d5c24c72a","tennis_wta_french_open","WTA French Open","2024-06-06T15:00:00Z","Jasmine Paolini","Mirra Andreeva","[{""key"":""betfair_ex_uk"",""title"":""Betfair"",""markets"":[{""key"":""h2h"",""last_update"":""2024-06-05T21:39:31Z"",""outcomes"":[{""name"":""Jasmine Paolini"",""price"":2.28},{""name"":""Mirra Andreeva"",""price"":1.75}]},{""key"":""h2h_lay"",""last_update"":""2024-06-05T21:39:31Z"",""outcomes"":[{""name"":""Jasmine Paolini"",""price"":2.32},{""name"":""Mirra Andreeva"",""price"":1.78}]}]},{""key"":""matchbook"",""title"":""Matchbook"",""markets"":[{""key"":""h2h"",""last_update"":""2024-06-05T21:37:47Z"",""outcomes"":[{""name"":""Jasmine Paolini"",""price"":2.28},{""name"":""Mirra Andreeva"",""price"":1.75}]},{""key"":""h2h_lay"",""last_update"":""2024-06-05T21:37:47Z"",""outcomes"":[{""name"":""Jasmine Paolini"",""price"":2.32},{""name"":""Mirra Andreeva"",""price"":1.78}]}]},{""key"":""betvictor"",""title"":""Bet Victor"",""markets"":[{""key"":""h2h"",""last_update"":""2024-06-05T21:38:08Z"",""outcomes"":[{""name"":""Jasmine Paolini"",""price"":2.2},{""name"":""Mirra Andreeva"",""price"":1.67}]}]},{""key"":""ladbrokes_uk"",""title"":""Ladbrokes"",""markets"":[{""key"":""h2h"",""last_update"":""2024-06-05T21:38:02Z"",""outcomes"":[{""name"":""Jasmine Paolini"",""price"":2.1},{""name"":""Mirra Andreeva"",""price"":1.67}]}]},{""key"":""coral"",""title"":""Coral"",""markets"":[{""key"":""h2h"",""last_update"":""2024-06-05T21:38:02Z"",""outcomes"":[{""name"":""Jasmine Paolini"",""price"":2.1},{""name"":""Mirra Andreeva"",""price"":1.67}]}]},{""key"":""paddypower"",""title"":""Paddy Power"",""markets"":[{""key"":""h2h"",""last_update"":""2024-06-05T21:38:09Z"",""outcomes"":[{""name"":""Jasmine Paolini"",""price"":2.1},{""name"":""Mirra Andreeva"",""price"":1.67}]}]},{""key"":""virginbet"",""title"":""Virgin Bet"",""markets"":[{""key"":""h2h"",""last_update"":""2024-06-05T21:37:52Z"",""outcomes"":[{""name"":""Jasmine Paolini"",""price"":2.15},{""name"":""Mirra Andreeva"",""price"":1.7}]}]},{""key"":""unibet_uk"",""title"":""Unibet"",""markets"":[{""key"":""h2h"",""last_update"":""2024-06-05T21:37:49Z"",""outcomes"":[{""name"":""Jasmine Paolini"",""price"":2.2},{""name"":""Mirra Andreeva"",""price"":1.71}]}]},{""key"":""leovegas"",""title"":""LeoVegas"",""markets"":[{""key"":""h2h"",""last_update"":""2024-06-05T21:39:33Z"",""outcomes"":[{""name"":""Jasmine Paolini"",""price"":2.12},{""name"":""Mirra Andreeva"",""price"":1.66}]}]},{""key"":""livescorebet"",""title"":""LiveScore Bet"",""markets"":[{""key"":""h2h"",""last_update"":""2024-06-05T21:37:52Z"",""outcomes"":[{""name"":""Jasmine Paolini"",""price"":2.16},{""name"":""Mirra Andreeva"",""price"":1.7}]}]},{""key"":""mrgreen"",""title"":""Mr Green"",""markets"":[{""key"":""h2h"",""last_update"":""2024-06-05T21:37:49Z"",""outcomes"":[{""name"":""Jasmine Paolini"",""price"":2.15},{""name"":""Mirra Andreeva"",""price"":1.68}]}]},{""key"":""grosvenor"",""title"":""Grosvenor"",""markets"":[{""key"":""h2h"",""last_update"":""2024-06-05T21:37:49Z"",""outcomes"":[{""name"":""Jasmine Paolini"",""price"":2.2},{""name"":""Mirra Andreeva"",""price"":1.71}]}]},{""key"":""casumo"",""title"":""Casumo"",""markets"":[{""key"":""h2h"",""last_update"":""2024-06-05T21:37:40Z"",""outcomes"":[{""name"":""Jasmine Paolini"",""price"":2.2},{""name"":""Mirra Andreeva"",""price"":1.71}]}]},{""key"":""betway"",""title"":""Betway"",""markets"":[{""key"":""h2h"",""last_update"":""2024-06-05T21:39:20Z"",""outcomes"":[{""name"":""Jasmine Paolini"",""price"":2.25},{""name"":""Mirra Andreeva"",""price"":1.65}]}]},{""key"":""sport888"",""title"":""888sport"",""markets"":[{""key"":""h2h"",""last_update"":""2024-06-05T21:39:03Z"",""outcomes"":[{""name"":""Jasmine Paolini"",""price"":2.2},{""name"":""Mirra Andreeva"",""price"":1.67}]}]},{""key"":""williamhill"",""title"":""William Hill"",""markets"":[{""key"":""h2h"",""last_update"":""2024-06-05T21:29:45Z"",""outcomes"":[{""name"":""Jasmine Paolini"",""price"":2.2},{""name"":""Mirra Andreeva"",""price"":1.67}]}]},{""key"":""boylesports"",""title"":""BoyleSports"",""markets"":[{""key"":""h2h"",""last_update"":""2024-06-05T21:35:49Z"",""outcomes"":[{""name"":""Jasmine Paolini"",""price"":2.15},{""name"":""Mirra Andreeva"",""price"":1.67}]}]}]"
