date,total_daily_profit,number_of_bets,number_of_wins,number_of_losses,daily_profit,daily_losses,total_cash
2006-05-18,-50.0,1,0,1,0.0,-50.0,-2314.0
2006-05-19,0.0,0,0,0,0.0,0.0,-2314.0
2006-05-20,0.0,2,1,1,50.0,-50.0,-2314.0
2006-05-21,57.0,3,2,1,107.0,-50.0,-2257.0
2006-05-22,0.0,0,0,0,0.0,0.0,-2257.0
2006-05-23,0.0,0,0,0,0.0,0.0,-2257.0
2006-05-24,0.0,0,0,0,0.0,0.0,-2257.0
2006-05-25,-50.0,1,0,1,0.0,-50.0,-2307.0
2006-05-26,-27.5,2,1,1,22.5,-50.0,-2334.5
2006-05-27,50.0,2,1,1,100.0,-50.0,-2284.5
2006-05-28,49.0,4,2,2,149.0,-100.0,-2235.5
2006-05-29,0.0,0,0,0,0.0,0.0,-2235.5
2006-05-30,-50.0,1,0,1,0.0,-50.0,-2285.5
2006-05-31,133.5,2,2,0,133.5,0.0,-2152.0
2006-06-01,0.0,0,0,0,0.0,0.0,-2152.0
2006-06-02,-50.0,1,0,1,0.0,-50.0,-2202.0
2006-06-03,-9.0,4,2,2,91.0,-100.0,-2211.0
2006-06-04,-50.0,1,0,1,0.0,-50.0,-2261.0
2006-06-05,0.0,0,0,0,0.0,0.0,-2261.0
2006-06-06,-50.0,1,0,1,0.0,-50.0,-2311.0
2006-06-07,0.0,0,0,0,0.0,0.0,-2311.0
2006-06-08,0.0,0,0,0,0.0,0.0,-2311.0
2006-06-09,0.0,0,0,0,0.0,0.0,-2311.0
2006-06-10,0.0,0,0,0,0.0,0.0,-2311.0
2006-06-11,0.0,0,0,0,0.0,0.0,-2311.0
2006-06-12,0.0,0,0,0,0.0,0.0,-2311.0
2006-06-13,0.0,0,0,0,0.0,0.0,-2311.0
2006-06-14,0.0,0,0,0,0.0,0.0,-2311.0
2006-06-15,0.0,0,0,0,0.0,0.0,-2311.0
2006-06-16,0.0,0,0,0,0.0,0.0,-2311.0
2006-06-17,0.0,0,0,0,0.0,0.0,-2311.0
2006-06-18,0.0,0,0,0,0.0,0.0,-2311.0
2006-06-19,0.0,0,0,0,0.0,0.0,-2311.0
2006-06-20,0.0,0,0,0,0.0,0.0,-2311.0
2006-06-21,0.0,0,0,0,0.0,0.0,-2311.0
2006-06-22,0.0,0,0,0,0.0,0.0,-2311.0
2006-06-23,26.0,1,1,0,26.0,0.0,-2285.0
2006-06-24,-4.5,2,1,1,45.5,-50.0,-2289.5
2006-06-25,-20.0,2,1,1,30.0,-50.0,-2309.5
2006-06-26,0.0,0,0,0,0.0,0.0,-2309.5
2006-06-27,-50.0,1,0,1,0.0,-50.0,-2359.5
2006-06-28,0.0,0,0,0,0.0,0.0,-2359.5
2006-06-29,0.0,0,0,0,0.0,0.0,-2359.5
2006-06-30,0.0,0,0,0,0.0,0.0,-2359.5
2006-07-01,-100.0,2,0,2,0.0,-100.0,-2459.5
2006-07-02,-50.0,1,0,1,0.0,-50.0,-2509.5
2006-07-03,0.0,0,0,0,0.0,0.0,-2509.5
2006-07-04,0.0,0,0,0,0.0,0.0,-2509.5
2006-07-05,0.0,0,0,0,0.0,0.0,-2509.5
2006-07-06,-50.0,1,0,1,0.0,-50.0,-2559.5
2006-07-07,0.0,0,0,0,0.0,0.0,-2559.5
2006-07-08,75.0,2,1,1,125.0,-50.0,-2484.5
2006-07-09,0.0,0,0,0,0.0,0.0,-2484.5
2006-07-10,0.0,0,0,0,0.0,0.0,-2484.5
2006-07-11,0.0,0,0,0,0.0,0.0,-2484.5
2006-07-12,15.0,1,1,0,15.0,0.0,-2469.5
2006-07-13,27.5,1,1,0,27.5,0.0,-2442.0
2006-07-14,0.0,0,0,0,0.0,0.0,-2442.0
2006-07-15,100.0,3,1,2,200.0,-100.0,-2342.0
2006-07-16,-61.5,3,1,2,38.5,-100.0,-2403.5
2006-07-17,27.5,1,1,0,27.5,0.0,-2376.0
2006-07-18,-41.5,4,2,2,58.5,-100.0,-2417.5
2006-07-19,8.5,5,2,3,158.5,-150.0,-2409.0
2006-07-20,0.0,0,0,0,0.0,0.0,-2409.0
2006-07-21,15.0,1,1,0,15.0,0.0,-2394.0
2006-07-22,90.5,3,2,1,140.5,-50.0,-2303.5
2006-07-23,-50.0,1,0,1,0.0,-50.0,-2353.5
2006-07-24,0.0,0,0,0,0.0,0.0,-2353.5
2006-07-25,0.0,0,0,0,0.0,0.0,-2353.5
2006-07-26,-50.0,1,0,1,0.0,-50.0,-2403.5
2006-07-27,0.0,0,0,0,0.0,0.0,-2403.5
2006-07-28,0.0,0,0,0,0.0,0.0,-2403.5
2006-07-29,-200.0,4,0,4,0.0,-200.0,-2603.5
2006-07-30,-22.5,2,1,1,27.5,-50.0,-2626.0
2006-07-31,0.0,0,0,0,0.0,0.0,-2626.0
2006-08-01,0.0,0,0,0,0.0,0.0,-2626.0
2006-08-02,0.0,0,0,0,0.0,0.0,-2626.0
2006-08-03,69.0,2,2,0,69.0,0.0,-2557.0
2006-08-04,0.0,0,0,0,0.0,0.0,-2557.0
2006-08-05,2.0,2,1,1,52.0,-50.0,-2555.0
2006-08-06,10.0,2,1,1,60.0,-50.0,-2545.0
2006-08-07,0.0,0,0,0,0.0,0.0,-2545.0
2006-08-08,33.5,1,1,0,33.5,0.0,-2511.5
2006-08-09,0.0,0,0,0,0.0,0.0,-2511.5
2006-08-10,-45.0,3,1,2,55.0,-100.0,-2556.5
2006-08-11,0.0,0,0,0,0.0,0.0,-2556.5
2006-08-12,12.5,7,3,4,212.5,-200.0,-2544.0
2006-08-13,140.0,6,5,1,190.0,-50.0,-2404.0
2006-08-14,0.0,0,0,0,0.0,0.0,-2404.0
2006-08-15,-20.0,2,1,1,30.0,-50.0,-2424.0
2006-08-16,36.5,1,1,0,36.5,0.0,-2387.5
2006-08-17,77.0,1,1,0,77.0,0.0,-2310.5
2006-08-18,5.5,2,1,1,55.5,-50.0,-2305.0
2006-08-19,-100.5,13,5,8,299.5,-400.0,-2405.5
2006-08-20,62.5,2,1,1,112.5,-50.0,-2343.0
2006-08-21,0.0,0,0,0,0.0,0.0,-2343.0
2006-08-22,-113.0,4,1,3,37.0,-150.0,-2456.0
2006-08-23,-24.0,6,3,3,126.0,-150.0,-2480.0
2006-08-24,11.0,9,6,3,161.0,-150.0,-2469.0
2006-08-25,0.0,0,0,0,0.0,0.0,-2469.0
2006-08-26,278.0,7,6,1,328.0,-50.0,-2191.0
2006-08-27,221.0,6,4,2,321.0,-100.0,-1970.0
2006-08-28,-50.0,1,0,1,0.0,-50.0,-2020.0
2006-08-29,-21.5,2,1,1,28.5,-50.0,-2041.5
2006-08-30,-50.0,1,0,1,0.0,-50.0,-2091.5
2006-08-31,0.0,0,0,0,0.0,0.0,-2091.5
2006-09-01,-50.0,1,0,1,0.0,-50.0,-2141.5
2006-09-02,-67.5,3,1,2,32.5,-100.0,-2209.0
2006-09-03,137.5,3,3,0,137.5,0.0,-2071.5
2006-09-04,-50.0,1,0,1,0.0,-50.0,-2121.5
2006-09-05,122.5,2,2,0,122.5,0.0,-1999.0
2006-09-06,-17.5,2,1,1,32.5,-50.0,-2016.5
2006-09-07,0.0,0,0,0,0.0,0.0,-2016.5
2006-09-08,57.5,3,1,2,157.5,-100.0,-1959.0
2006-09-09,-32.5,12,5,7,317.5,-350.0,-1991.5
2006-09-10,107.0,6,3,3,257.0,-150.0,-1884.5
2006-09-11,0.0,0,0,0,0.0,0.0,-1884.5
2006-09-12,0.0,0,0,0,0.0,0.0,-1884.5
2006-09-13,-50.0,1,0,1,0.0,-50.0,-1934.5
2006-09-14,285.0,3,3,0,285.0,0.0,-1649.5
2006-09-15,-25.0,4,1,3,125.0,-150.0,-1674.5
2006-09-16,239.5,11,5,6,539.5,-300.0,-1435.0
2006-09-17,-20.0,8,4,4,180.0,-200.0,-1455.0
2006-09-18,0.0,0,0,0,0.0,0.0,-1455.0
2006-09-19,-123.0,6,2,4,77.0,-200.0,-1578.0
2006-09-20,142.5,7,5,2,242.5,-100.0,-1435.5
2006-09-21,0.0,0,0,0,0.0,0.0,-1435.5
2006-09-22,32.5,1,1,0,32.5,0.0,-1403.0
2006-09-23,98.0,11,5,6,398.0,-300.0,-1305.0
2006-09-24,-175.0,5,1,4,25.0,-200.0,-1480.0
2006-09-25,-50.0,1,0,1,0.0,-50.0,-1530.0
2006-09-26,-50.0,3,1,2,50.0,-100.0,-1580.0
2006-09-27,-150.0,3,0,3,0.0,-150.0,-1730.0
2006-09-28,-75.0,3,1,2,25.0,-100.0,-1805.0
2006-09-29,-100.0,2,0,2,0.0,-100.0,-1905.0
2006-09-30,93.5,12,6,6,393.5,-300.0,-1811.5
2006-10-01,-160.0,5,1,4,40.0,-200.0,-1971.5
2006-10-02,92.5,2,2,0,92.5,0.0,-1879.0
2006-10-03,0.0,0,0,0,0.0,0.0,-1879.0
2006-10-04,-50.0,1,0,1,0.0,-50.0,-1929.0
2006-10-05,0.0,0,0,0,0.0,0.0,-1929.0
2006-10-06,62.5,1,1,0,62.5,0.0,-1866.5
2006-10-07,175.0,8,5,3,325.0,-150.0,-1691.5
2006-10-08,-102.5,6,2,4,97.5,-200.0,-1794.0
2006-10-09,0.0,0,0,0,0.0,0.0,-1794.0
2006-10-10,0.0,0,0,0,0.0,0.0,-1794.0
2006-10-11,36.5,1,1,0,36.5,0.0,-1757.5
2006-10-12,20.0,1,1,0,20.0,0.0,-1737.5
2006-10-13,-50.0,1,0,1,0.0,-50.0,-1787.5
2006-10-14,46.0,12,7,5,296.0,-250.0,-1741.5
2006-10-15,19.0,9,5,4,219.0,-200.0,-1722.5
2006-10-16,0.0,0,0,0,0.0,0.0,-1722.5
2006-10-17,0.0,0,0,0,0.0,0.0,-1722.5
2006-10-18,-32.5,2,1,1,17.5,-50.0,-1755.0
2006-10-19,0.0,0,0,0,0.0,0.0,-1755.0
2006-10-20,-66.5,3,1,2,33.5,-100.0,-1821.5
2006-10-21,-288.0,11,2,9,162.0,-450.0,-2109.5
2006-10-22,-88.5,4,1,3,61.5,-150.0,-2198.0
2006-10-23,442.5,3,3,0,442.5,0.0,-1755.5
2006-10-24,75.0,1,1,0,75.0,0.0,-1680.5
2006-10-25,151.0,6,4,2,251.0,-100.0,-1529.5
2006-10-26,0.0,0,0,0,0.0,0.0,-1529.5
2006-10-27,352.5,6,6,0,352.5,0.0,-1177.0
2006-10-28,172.5,12,8,4,372.5,-200.0,-1004.5
2006-10-29,-6.0,7,4,3,144.0,-150.0,-1010.5
2006-10-30,0.0,0,0,0,0.0,0.0,-1010.5
2006-10-31,0.0,0,0,0,0.0,0.0,-1010.5
2006-11-01,-50.0,1,0,1,0.0,-50.0,-1060.5
2006-11-02,-12.5,2,1,1,37.5,-50.0,-1073.0
2006-11-03,-150.0,3,0,3,0.0,-150.0,-1223.0
2006-11-04,69.5,16,6,10,569.5,-500.0,-1153.5
2006-11-05,23.5,9,5,4,223.5,-200.0,-1130.0
2006-11-06,-50.0,1,0,1,0.0,-50.0,-1180.0
2006-11-07,-50.0,1,0,1,0.0,-50.0,-1230.0
2006-11-08,83.0,12,8,4,283.0,-200.0,-1147.0
2006-11-09,-100.0,2,0,2,0.0,-100.0,-1247.0
2006-11-10,-45.0,4,1,3,105.0,-150.0,-1292.0
2006-11-11,377.0,15,9,6,677.0,-300.0,-915.0
2006-11-12,-127.5,8,3,5,122.5,-250.0,-1042.5
2006-11-13,0.0,0,0,0,0.0,0.0,-1042.5
2006-11-14,0.0,0,0,0,0.0,0.0,-1042.5
2006-11-15,377.5,7,5,2,477.5,-100.0,-665.0
2006-11-16,0.0,0,0,0,0.0,0.0,-665.0
2006-11-17,-75.0,3,1,2,25.0,-100.0,-740.0
2006-11-18,149.5,16,10,6,449.5,-300.0,-590.5
2006-11-19,-37.5,4,2,2,62.5,-100.0,-628.0
2006-11-20,0.0,0,0,0,0.0,0.0,-628.0
2006-11-21,35.0,1,1,0,35.0,0.0,-593.0
2006-11-22,70.0,2,2,0,70.0,0.0,-523.0
2006-11-23,0.0,0,0,0,0.0,0.0,-523.0
2006-11-24,-87.5,8,3,5,162.5,-250.0,-610.5
2006-11-25,115.0,14,6,8,515.0,-400.0,-495.5
2006-11-26,-52.5,11,4,7,297.5,-350.0,-548.0
2006-11-27,36.0,1,1,0,36.0,0.0,-512.0
2006-11-28,0.0,0,0,0,0.0,0.0,-512.0
2006-11-29,0.0,0,0,0,0.0,0.0,-512.0
2006-11-30,0.0,0,0,0,0.0,0.0,-512.0
2006-12-01,-40.0,3,1,2,60.0,-100.0,-552.0
2006-12-02,-47.5,8,3,5,202.5,-250.0,-599.5
2006-12-03,-215.0,8,2,6,85.0,-300.0,-814.5
2006-12-04,0.0,0,0,0,0.0,0.0,-814.5
2006-12-05,-50.0,1,0,1,0.0,-50.0,-864.5
2006-12-06,0.0,0,0,0,0.0,0.0,-864.5
2006-12-07,0.0,0,0,0,0.0,0.0,-864.5
2006-12-08,-50.0,1,0,1,0.0,-50.0,-914.5
2006-12-09,-100.0,4,1,3,50.0,-150.0,-1014.5
2006-12-10,789.0,49,26,23,1939.0,-1150.0,-225.5
2006-12-11,-50.0,1,0,1,0.0,-50.0,-275.5
2006-12-12,0.0,0,0,0,0.0,0.0,-275.5
2006-12-13,0.0,0,0,0,0.0,0.0,-275.5
2006-12-14,0.0,0,0,0,0.0,0.0,-275.5
2006-12-15,0.0,0,0,0,0.0,0.0,-275.5
2006-12-16,-42.5,3,1,2,57.5,-100.0,-318.0
2006-12-17,0.0,0,0,0,0.0,0.0,-318.0
2006-12-18,70.0,1,1,0,70.0,0.0,-248.0
2006-12-19,0.0,0,0,0,0.0,0.0,-248.0
2006-12-20,62.0,1,1,0,62.0,0.0,-186.0
2006-12-21,0.0,0,0,0,0.0,0.0,-186.0
2006-12-22,204.5,4,3,1,254.5,-50.0,18.5
2006-12-23,-60.0,3,1,2,40.0,-100.0,-41.5
2006-12-24,0.0,0,0,0,0.0,0.0,-41.5
2006-12-26,-50.0,1,0,1,0.0,-50.0,-91.5
2006-12-27,0.0,0,0,0,0.0,0.0,-91.5
2006-12-28,0.0,0,0,0,0.0,0.0,-91.5
2006-12-29,-50.0,1,0,1,0.0,-50.0,-141.5
2006-12-30,-35.5,5,2,3,114.5,-150.0,-177.0
2006-12-31,0.0,0,0,0,0.0,0.0,-177.0
2007-01-01,-100.0,2,0,2,0.0,-100.0,-277.0
2007-01-02,0.0,0,0,0,0.0,0.0,-277.0
2007-01-03,0.0,0,0,0,0.0,0.0,-277.0
2007-01-04,0.0,0,0,0,0.0,0.0,-277.0
2007-01-05,0.0,0,0,0,0.0,0.0,-277.0
2007-01-06,420.0,11,8,3,570.0,-150.0,143.0
2007-01-07,-62.5,5,2,3,87.5,-150.0,80.5
2007-01-08,0.0,0,0,0,0.0,0.0,80.5
2007-01-09,0.0,0,0,0,0.0,0.0,80.5
2007-01-10,-200.0,4,0,4,0.0,-200.0,-119.5
2007-01-11,275.0,2,1,1,325.0,-50.0,155.5
2007-01-12,110.0,1,1,0,110.0,0.0,265.5
2007-01-13,-340.0,8,1,7,10.0,-350.0,-74.5
2007-01-14,10.0,3,1,2,110.0,-100.0,-64.5
2007-01-15,0.0,0,0,0,0.0,0.0,-64.5
2007-01-16,-50.0,1,0,1,0.0,-50.0,-114.5
2007-01-17,-55.0,3,1,2,45.0,-100.0,-169.5
2007-01-18,0.0,0,0,0,0.0,0.0,-169.5
2007-01-19,154.5,3,3,0,154.5,0.0,-15.0
2007-01-20,-25.0,6,3,3,125.0,-150.0,-40.0
2007-01-21,291.5,7,6,1,341.5,-50.0,251.5
2007-01-22,-50.0,1,0,1,0.0,-50.0,201.5
2007-01-23,-50.0,1,0,1,0.0,-50.0,151.5
2007-01-24,-92.5,5,2,3,57.5,-150.0,59.0
2007-01-25,0.0,0,0,0,0.0,0.0,59.0
2007-01-26,-100.0,2,0,2,0.0,-100.0,-41.0
2007-01-27,3.5,15,6,9,453.5,-450.0,-37.5
2007-01-28,-42.5,6,3,3,107.5,-150.0,-80.0
2007-01-29,-50.0,1,0,1,0.0,-50.0,-130.0
2007-01-30,0.0,0,0,0,0.0,0.0,-130.0
2007-01-31,29.5,3,2,1,79.5,-50.0,-100.5
2007-02-01,-73.5,3,1,2,26.5,-100.0,-174.0
2007-02-02,5.0,4,2,2,105.0,-100.0,-169.0
2007-02-03,90.0,14,8,6,390.0,-300.0,-79.0
2007-02-04,49.5,3,2,1,99.5,-50.0,-29.5
2007-02-05,0.0,0,0,0,0.0,0.0,-29.5
2007-02-06,-50.0,1,0,1,0.0,-50.0,-79.5
2007-02-07,10.0,3,2,1,60.0,-50.0,-69.5
2007-02-08,30.0,2,2,0,30.0,0.0,-39.5
2007-02-09,0.0,0,0,0,0.0,0.0,-39.5
2007-02-10,-142.5,14,6,8,257.5,-400.0,-182.0
2007-02-11,209.0,7,5,2,309.0,-100.0,27.0
2007-02-12,18.5,1,1,0,18.5,0.0,45.5
2007-02-13,22.0,2,1,1,72.0,-50.0,67.5
2007-02-14,-83.5,4,1,3,66.5,-150.0,-16.0
2007-02-15,-14.0,2,1,1,36.0,-50.0,-30.0
2007-02-16,112.0,2,2,0,112.0,0.0,82.0
2007-02-17,276.5,9,7,2,376.5,-100.0,358.5
2007-02-18,-125.0,9,3,6,175.0,-300.0,233.5
2007-02-19,0.0,0,0,0,0.0,0.0,233.5
2007-02-20,-100.0,2,0,2,0.0,-100.0,133.5
2007-02-21,107.5,2,1,1,157.5,-50.0,241.0
2007-02-22,98.5,3,2,1,148.5,-50.0,339.5
2007-02-23,-50.0,1,0,1,0.0,-50.0,289.5
2007-02-24,-106.0,13,6,7,244.0,-350.0,183.5
2007-02-25,-87.0,13,5,8,313.0,-400.0,96.5
2007-02-26,0.0,0,0,0,0.0,0.0,96.5
2007-02-27,0.0,0,0,0,0.0,0.0,96.5
2007-02-28,-140.0,5,1,4,60.0,-200.0,-43.5
2007-03-01,0.0,0,0,0,0.0,0.0,-43.5
2007-03-02,-27.5,4,2,2,72.5,-100.0,-71.0
2007-03-03,-45.5,17,9,8,354.5,-400.0,-116.5
2007-03-04,-286.5,18,7,11,263.5,-550.0,-403.0
2007-03-05,0.0,0,0,0,0.0,0.0,-403.0
2007-03-06,74.0,2,2,0,74.0,0.0,-329.0
2007-03-07,-5.5,4,2,2,94.5,-100.0,-334.5
2007-03-08,0.0,0,0,0,0.0,0.0,-334.5
2007-03-09,62.5,1,1,0,62.5,0.0,-272.0
2007-03-10,43.5,15,7,8,443.5,-400.0,-228.5
2007-03-11,-107.5,10,4,6,192.5,-300.0,-336.0
2007-03-12,0.0,0,0,0,0.0,0.0,-336.0
2007-03-13,-32.5,3,1,2,67.5,-100.0,-368.5
2007-03-14,10.0,4,2,2,110.0,-100.0,-358.5
2007-03-15,0.0,0,0,0,0.0,0.0,-358.5
2007-03-16,72.5,5,3,2,172.5,-100.0,-286.0
2007-03-17,325.5,16,8,8,725.5,-400.0,39.5
2007-03-18,128.5,13,7,6,428.5,-300.0,168.0
2007-03-19,45.0,1,1,0,45.0,0.0,213.0
2007-03-20,-2.5,2,1,1,47.5,-50.0,210.5
2007-03-21,0.0,0,0,0,0.0,0.0,210.5
2007-03-22,-100.0,2,0,2,0.0,-100.0,110.5
2007-03-23,0.0,0,0,0,0.0,0.0,110.5
2007-03-24,203.0,9,6,3,353.0,-150.0,313.5
2007-03-25,-70.0,5,2,3,80.0,-150.0,243.5
2007-03-26,0.0,0,0,0,0.0,0.0,243.5
2007-03-27,-5.0,2,1,1,45.0,-50.0,238.5
2007-03-28,0.0,0,0,0,0.0,0.0,238.5
2007-03-29,35.0,1,1,0,35.0,0.0,273.5
2007-03-30,-42.5,3,1,2,57.5,-100.0,231.0
2007-03-31,-67.5,8,3,5,182.5,-250.0,163.5
2007-04-01,-204.5,6,1,5,45.5,-250.0,-41.0
2007-04-02,30.0,1,1,0,30.0,0.0,-11.0
2007-04-03,2.0,2,1,1,52.0,-50.0,-9.0
2007-04-04,-115.0,4,1,3,35.0,-150.0,-124.0
2007-04-05,-100.0,2,0,2,0.0,-100.0,-224.0
2007-04-06,12.5,2,1,1,62.5,-50.0,-211.5
2007-04-07,-96.5,12,5,7,253.5,-350.0,-308.0
2007-04-08,-12.5,7,4,3,137.5,-150.0,-320.5
2007-04-09,42.5,4,3,1,92.5,-50.0,-278.0
2007-04-10,0.0,0,0,0,0.0,0.0,-278.0
2007-04-11,-45.0,3,1,2,55.0,-100.0,-323.0
2007-04-12,42.5,2,1,1,92.5,-50.0,-280.5
2007-04-13,-100.0,2,0,2,0.0,-100.0,-380.5
2007-04-14,-28.0,15,5,10,472.0,-500.0,-408.5
2007-04-15,432.0,15,9,6,732.0,-300.0,23.5
2007-04-16,0.0,0,0,0,0.0,0.0,23.5
2007-04-17,-5.0,2,1,1,45.0,-50.0,18.5
2007-04-18,18.5,8,4,4,218.5,-200.0,37.0
2007-04-19,-5.0,2,1,1,45.0,-50.0,32.0
2007-04-20,0.0,2,1,1,50.0,-50.0,32.0
2007-04-21,132.0,13,7,6,432.0,-300.0,164.0
2007-04-22,77.0,17,10,7,427.0,-350.0,241.0
2007-04-23,-50.0,1,0,1,0.0,-50.0,191.0
2007-04-24,32.5,4,2,2,132.5,-100.0,223.5
2007-04-25,-1.5,3,2,1,48.5,-50.0,222.0
2007-04-26,-50.0,1,0,1,0.0,-50.0,172.0
2007-04-27,-212.5,11,3,8,187.5,-400.0,-40.5
2007-04-28,7.0,20,9,11,557.0,-550.0,-33.5
2007-04-29,-257.5,18,6,12,342.5,-600.0,-291.0
2007-04-30,-100.0,2,0,2,0.0,-100.0,-391.0
2007-05-01,65.5,1,1,0,65.5,0.0,-325.5
2007-05-02,-7.5,6,2,4,192.5,-200.0,-333.0
2007-05-03,-10.0,2,1,1,40.0,-50.0,-343.0
2007-05-04,-137.5,4,1,3,12.5,-150.0,-480.5
2007-05-05,179.5,14,9,5,429.5,-250.0,-301.0
2007-05-06,-277.5,19,7,12,322.5,-600.0,-578.5
2007-05-07,87.5,2,2,0,87.5,0.0,-491.0
2007-05-08,-50.0,1,0,1,0.0,-50.0,-541.0
2007-05-09,-119.0,8,3,5,131.0,-250.0,-660.0
2007-05-10,-100.0,2,0,2,0.0,-100.0,-760.0
2007-05-11,47.5,2,1,1,97.5,-50.0,-712.5
2007-05-12,390.0,15,7,8,790.0,-400.0,-322.5
2007-05-13,-209.0,19,7,12,391.0,-600.0,-531.5
2007-05-14,0.0,0,0,0,0.0,0.0,-531.5
2007-05-15,105.5,4,3,1,155.5,-50.0,-426.0
2007-05-16,87.5,2,1,1,137.5,-50.0,-338.5
2007-05-17,150.0,2,2,0,150.0,0.0,-188.5
2007-05-18,88.0,12,7,5,338.0,-250.0,-100.5
2007-05-19,376.0,22,14,8,776.0,-400.0,275.5
2007-05-20,1.5,15,7,8,401.5,-400.0,277.0
2007-05-21,-119.0,4,1,3,31.0,-150.0,158.0
2007-05-22,165.0,2,2,0,165.0,0.0,323.0
2007-05-23,-98.0,8,3,5,152.0,-250.0,225.0
2007-05-24,-125.0,4,1,3,25.0,-150.0,100.0
2007-05-25,-146.0,6,2,4,54.0,-200.0,-46.0
2007-05-26,780.5,13,9,4,980.5,-200.0,734.5
2007-05-27,62.5,11,7,4,262.5,-200.0,797.0
2007-05-28,-150.0,3,0,3,0.0,-150.0,647.0
2007-05-29,40.0,1,1,0,40.0,0.0,687.0
2007-05-30,0.0,0,0,0,0.0,0.0,687.0
2007-05-31,-50.0,1,0,1,0.0,-50.0,637.0
2007-06-01,-7.5,2,1,1,42.5,-50.0,629.5
2007-06-02,112.5,6,2,4,312.5,-200.0,742.0
2007-06-03,-187.5,6,1,5,62.5,-250.0,554.5
2007-06-04,135.0,1,1,0,135.0,0.0,689.5
2007-06-05,-50.0,1,0,1,0.0,-50.0,639.5
2007-06-06,-110.0,4,1,3,40.0,-150.0,529.5
2007-06-07,-50.0,1,0,1,0.0,-50.0,479.5
2007-06-08,-100.0,2,0,2,0.0,-100.0,379.5
2007-06-09,-182.5,9,3,6,117.5,-300.0,197.0
2007-06-10,205.0,9,5,4,405.0,-200.0,402.0
2007-06-11,-50.0,1,0,1,0.0,-50.0,352.0
2007-06-12,0.0,0,0,0,0.0,0.0,352.0
2007-06-13,-12.5,6,3,3,137.5,-150.0,339.5
2007-06-14,95.0,1,1,0,95.0,0.0,434.5
2007-06-15,20.0,6,2,4,220.0,-200.0,454.5
2007-06-16,259.5,9,6,3,409.5,-150.0,714.0
2007-06-17,0.0,11,6,5,250.0,-250.0,714.0
2007-06-18,0.0,0,0,0,0.0,0.0,714.0
2007-06-19,0.0,0,0,0,0.0,0.0,714.0
2007-06-20,132.0,3,2,1,182.0,-50.0,846.0
2007-06-21,42.5,2,2,0,42.5,0.0,888.5
2007-06-22,0.0,0,0,0,0.0,0.0,888.5
2007-06-23,1060.0,8,6,2,1160.0,-100.0,1948.5
2007-06-24,-135.0,4,1,3,15.0,-150.0,1813.5
2007-06-25,0.0,0,0,0,0.0,0.0,1813.5
2007-06-26,0.0,0,0,0,0.0,0.0,1813.5
2007-06-27,50.0,1,1,0,50.0,0.0,1863.5
2007-06-28,64.5,1,1,0,64.5,0.0,1928.0
2007-06-29,-50.0,1,0,1,0.0,-50.0,1878.0
2007-06-30,150.0,3,2,1,200.0,-50.0,2028.0
2007-07-01,17.0,5,2,3,167.0,-150.0,2045.0
2007-07-02,157.5,1,1,0,157.5,0.0,2202.5
2007-07-03,0.0,0,0,0,0.0,0.0,2202.5
2007-07-04,0.0,0,0,0,0.0,0.0,2202.5
2007-07-05,0.0,0,0,0,0.0,0.0,2202.5
2007-07-06,0.0,0,0,0,0.0,0.0,2202.5
2007-07-07,530.5,8,6,2,630.5,-100.0,2733.0
2007-07-08,-137.5,4,1,3,12.5,-150.0,2595.5
2007-07-09,0.0,0,0,0,0.0,0.0,2595.5
2007-07-10,0.0,0,0,0,0.0,0.0,2595.5
2007-07-11,0.0,0,0,0,0.0,0.0,2595.5
2007-07-12,0.0,0,0,0,0.0,0.0,2595.5
2007-07-13,9.0,1,1,0,9.0,0.0,2604.5
2007-07-14,144.0,6,4,2,244.0,-100.0,2748.5
2007-07-15,20.0,1,1,0,20.0,0.0,2768.5
2007-07-16,50.0,1,1,0,50.0,0.0,2818.5
2007-07-17,-50.0,1,0,1,0.0,-50.0,2768.5
2007-07-18,230.0,2,2,0,230.0,0.0,2998.5
2007-07-19,284.0,17,10,7,634.0,-350.0,3282.5
2007-07-20,42.5,1,1,0,42.5,0.0,3325.0
2007-07-21,-407.5,15,4,11,142.5,-550.0,2917.5
2007-07-22,-120.0,4,1,3,30.0,-150.0,2797.5
2007-07-23,-50.0,1,0,1,0.0,-50.0,2747.5
2007-07-24,-33.5,4,2,2,66.5,-100.0,2714.0
2007-07-25,217.5,9,5,4,417.5,-200.0,2931.5
2007-07-26,-50.0,1,0,1,0.0,-50.0,2881.5
2007-07-27,-42.5,3,1,2,57.5,-100.0,2839.0
2007-07-28,120.5,8,4,4,320.5,-200.0,2959.5
2007-07-29,7.5,5,2,3,157.5,-150.0,2967.0
2007-07-30,140.0,1,1,0,140.0,0.0,3107.0
2007-07-31,-50.0,1,0,1,0.0,-50.0,3057.0
2007-08-01,-150.0,3,0,3,0.0,-150.0,2907.0
2007-08-02,-43.5,10,5,5,206.5,-250.0,2863.5
2007-08-03,187.5,4,3,1,237.5,-50.0,3051.0
2007-08-04,136.0,17,9,8,536.0,-400.0,3187.0
2007-08-05,-35.5,14,7,7,314.5,-350.0,3151.5
2007-08-06,-10.0,2,1,1,40.0,-50.0,3141.5
2007-08-07,217.0,5,4,1,267.0,-50.0,3358.5
2007-08-08,95.5,8,5,3,245.5,-150.0,3454.0
